240	-3.51685e-12	-2.15526e-13	-0.812298	0.748247	1.61575e-12	3.3645e-12
245	-2.08841e-12	-2.87778e-13	-0.787541	0.853088	6.50252e-13	2.16343e-12
250	-1.23291e-12	-2.69563e-13	-0.752686	0.960838	1.85238e-13	1.35488e-12
255	-7.23354e-13	-2.20775e-13	-0.707005	1.07078	-1.70381e-14	8.27772e-13
260	-4.21588e-13	-1.68311e-13	-0.649793	1.1821	-8.84766e-14	4.93549e-13
265	-2.43949e-13	-1.22678e-13	-0.580382	1.29387	-9.97262e-14	2.8693e-13
270	-1.40046e-13	-8.66884e-14	-0.498148	1.40509	-8.69514e-14	1.62273e-13
275	-7.96894e-14	-5.98762e-14	-0.402527	1.51465	-6.75143e-14	8.88967e-14
280	-4.48921e-14	-4.06366e-14	-0.293019	1.62131	-4.89244e-14	4.6824e-14
285	-2.4997e-14	-2.71949e-14	-0.169207	1.72376	-3.37976e-14	2.34001e-14
290	-1.37284e-14	-1.7991e-14	-0.0307625	1.82059	-2.25081e-14	1.08086e-14
295	-7.41414e-15	-1.17875e-14	0.122535	1.91028	-1.45429e-14	4.33814e-15
300	-3.92037e-15	-7.65931e-15	0.290788	1.99123	-9.14969e-15	1.21767e-15
305	-2.01622e-15	-4.9412e-15	0.47397	2.06175	-5.61615e-15	-1.4027e-16
310	-9.97667e-16	-3.16751e-15	0.671909	2.12006	-3.36514e-15	-6.18671e-16
315	-4.65756e-16	-2.01904e-15	0.884272	2.16434	-1.96714e-15	-6.9168e-16
320	-1.9683e-16	-1.28042e-15	1.11056	2.19269	-1.11967e-15	-6.02627e-16
325	-6.70628e-17	-8.08244e-16	1.35007	2.20315	-6.18243e-16	-4.68646e-16
330	-8.928e-18	-5.08016e-16	1.60193	2.19376	-3.29029e-16	-3.40557e-16
335	1.37219e-17	-3.18052e-16	1.86504	2.1625	-1.66863e-16	-2.36144e-16
340	1.97794e-17	-1.98389e-16	2.13808	2.10738	-7.89025e-17	-1.57997e-16
345	1.88063e-17	-1.2332e-16	2.41949	2.02642	-3.31436e-17	-1.02661e-16
350	1.54231e-17	-7.64071e-17	2.70747	1.91766	-1.06655e-17	-6.50301e-17
355	1.17041e-17	-4.71935e-17	2.99999	1.77921	-5.64987e-19	-4.02469e-17
360	8.46071e-18	-2.90628e-17	3.29472	1.60928	3.26599e-18	-2.43613e-17
365	5.91299e-18	-1.78464e-17	3.58911	1.40616	4.13709e-18	-1.44223e-17
370	4.02943e-18	-1.09284e-17	3.88031	1.16831	3.76802e-18	-8.34286e-18
375	2.69172e-18	-6.67401e-18	4.16522	0.894322	3.00226e-18	-4.70571e-18
380	1.76888e-18	-4.06504e-18	4.44046	0.583011	2.218e-18	-2.57834e-18
385	1.14628e-18	-2.46948e-18	4.7024	0.233412	1.55805e-18	-1.36372e-18
390	7.3374e-19	-1.49629e-18	4.94715	-0.155175	1.05435e-18	-6.88731e-19
395	4.64471e-19	-9.0426e-19	5.17057	-0.583154	6.92533e-19	-3.25431e-19
400	2.90999e-19	-5.45045e-19	5.3683	-1.0506	4.43546e-19	-1.3762e-19
405	1.80536e-19	-3.27655e-19	5.53574	-1.5572	2.77781e-19	-4.57553e-20
410	1.10942e-19	-1.96435e-19	5.66813	-2.10227	1.70392e-19	-4.49785e-21
415	6.75314e-20	-1.17438e-19	5.76051	-2.68467	1.02448e-19	1.12965e-20
420	4.07123e-20	-7.00055e-20	5.80781	-3.30278	6.0378e-20	1.51272e-20
425	2.42987e-20	-4.1604e-20	5.80481	-3.95446	3.4853e-20	1.39496e-20
430	1.4348e-20	-2.46458e-20	5.74628	-4.63707	1.96731e-20	1.11497e-20
435	8.37367e-21	-1.455e-20	5.62692	-5.34734	1.08278e-20	8.23626e-21
440	4.82313e-21	-8.55821e-21	5.44147	-6.08144	5.78385e-21	5.77753e-21
445	2.73607e-21	-5.01372e-21	5.18474	-6.83488	2.97531e-21	3.90264e-21
450	1.52403e-21	-2.92429e-21	4.85168	-7.60254	1.45403e-21	2.55898e-21
455	8.29755e-22	-1.69725e-21	4.43744	-8.3786	6.57299e-22	1.63687e-21
460	4.38417e-22	-9.79633e-22	3.93741	-9.15656	2.5804e-22	1.02463e-21
465	2.22102e-22	-5.61848e-22	3.34733	-9.92922	7.02428e-23	6.28898e-22
470	1.0546e-22	-3.19858e-22	2.66335	-10.6887	-9.32816e-24	3.78925e-22
475	4.46179e-23	-1.80498e-22	1.88209	-11.4263	-3.63736e-23	2.2423e-22
480	1.43631e-23	-1.00772e-22	1.00075	-12.1328	-3.99235e-23	1.30298e-22
485	4.2639e-25	-5.5516e-23	0.0172063	-12.7982	-3.44321e-23	7.42897e-23
490	-5.12208e-24	-3.00631e-23	-1.06994	-13.4118	-2.66347e-23	4.14899e-23
495	-6.58963e-24	-1.5909e-23	-2.26125	-13.9623	-1.93401e-23	2.26325e-23
500	-6.24687e-24	-8.14911e-24	-3.55633	-14.4378	-1.34675e-23	1.20012e-23
505	-5.24157e-24	-3.97248e-24	-4.95379	-14.826	-9.10167e-24	6.13595e-24
510	-4.11768e-24	-1.7799e-24	-6.45108	-15.114	-6.0149e-24	2.98043e-24
515	-3.10511e-24	-6.69318e-25	-8.04446	-15.2885	-3.90722e-24	1.33445e-24
520	-2.27814e-24	-1.3717e-25	-9.72889	-15.3358	-2.50452e-24	5.10273e-25
525	-1.63958e-24	9.40606e-26	-11.4979	-15.2423	-1.58906e-24	1.21501e-25
530	-1.16392e-24	1.74838e-25	-13.3436	-14.9939	-1.00056e-24	-4.43838e-26
535	-8.18225e-25	1.84995e-25	-15.2564	-14.5767	-6.26632e-25	-1.014e-25
540	-5.71355e-25	1.65639e-25	-17.2253	-13.9769	-3.91129e-25	-1.0892e-25
545	-3.97271e-25	1.37014e-25	-19.2373	-13.1811	-2.43743e-25	-9.66775e-26
550	-2.75622e-25	1.08387e-25	-21.2779	-12.1761	-1.51881e-25	-7.87634e-26
555	-1.91149e-25	8.34408e-26	-23.3307	-10.9497	-9.47438e-26	-6.12827e-26
560	-1.32728e-25	6.31547e-26	-25.3774	-9.49001	-5.92136e-26	-4.64437e-26
565	-9.24121e-26	4.73087e-26	-27.3979	-7.78657	-3.70891e-26	-3.46779e-26
570	-6.46048e-26	3.52378e-26	-29.3702	-5.8299	-2.3275e-26	-2.56963e-26
575	-4.54071e-26	2.61889e-26	-31.2705	-3.61197	-1.46181e-26	-1.89889e-26
580	-3.21233e-26	1.94735e-26	-33.0732	-1.12642	-9.17008e-27	-1.40413e-26
585	-2.29001e-26	1.45193e-26	-34.7508	1.63126	-5.72658e-27	-1.0414e-26
590	-1.64672e-26	1.08747e-26	-36.2742	4.66345	-3.54158e-27	-7.75983e-27
595	-1.1956e-26	8.19499e-27	-37.6127	7.97016	-2.15101e-27	-5.81591e-27
600	-8.77246e-27	6.22201e-27	-38.7341	11.5488	-1.26474e-27	-4.38808e-27
605	-6.51009e-27	4.76537e-27	-39.6049	15.394	-7.00252e-28	-3.33495e-27
610	-4.89012e-27	3.68574e-27	-40.1905	19.497	-3.4195e-28	-2.55428e-27
615	-3.72085e-27	2.88176e-27	-40.4553	23.8462	-1.16145e-28	-1.97238e-27
620	-2.86988e-27	2.27985e-27	-40.3631	28.4258	2.44419e-29	-1.5361e-27
625	-2.24538e-27	1.82669e-27	-39.8771	33.2166	1.10315e-28	-1.20702e-27
630	-1.78329e-27	1.4836e-27	-38.9606	38.1953	1.61252e-28	-9.57256e-28
635	-1.4387e-27	1.22245e-27	-37.5771	43.3341	1.90125e-28	-7.66521e-28
640	-1.17991e-27	1.0228e-27	-35.6905	48.6011	2.05342e-28	-6.19944e-28
645	-9.84447e-28	8.69713e-28	-33.2659	53.9597	2.12407e-28	-5.06588e-28
650	-8.36266e-28	7.5227e-28	-30.2698	59.3684	2.14946e-28	-4.18362e-28
655	-7.23885e-28	6.62502e-28	-26.6707	64.7812	2.15366e-28	-3.49245e-28
660	-6.39074e-28	5.94612e-28	-22.4393	70.1468	2.153e-28	-2.94727e-28
665	-5.75964e-28	5.44437e-28	-17.5493	75.4094	2.159e-28	-2.51407e-28
670	-5.30433e-28	5.09075e-28	-11.9781	80.508	2.18045e-28	-2.16688e-28
675	-4.99699e-28	4.86644e-28	-5.70703	85.3768	2.22491e-28	-1.8856e-28
680	-4.82068e-28	4.76139e-28	1.2779	89.9454	2.29993e-28	-1.65427e-28
685	-4.76797e-28	4.77387e-28	8.98527	94.1387	2.41417e-28	-1.45963e-28
690	-4.84079e-28	4.91099e-28	17.4177	97.8773	2.57863e-28	-1.28992e-28
695	-5.05147e-28	5.19043e-28	26.5714	101.078	2.80822e-28	-1.13357e-28
700	-5.42536e-28	5.64388e-28	36.4349	103.654	3.12395e-28	-9.77606e-29
705	-6.00581e-28	6.32304e-28	46.9891	105.514	3.55626e-28	-8.05435e-29
710	-6.86281e-28	7.30996e-28	58.2062	106.566	4.15018e-28	-5.93296e-29
715	-8.10794e-28	8.73461e-28	70.0493	106.715	4.97378e-28	-3.04278e-29
720	-9.92029e-28	1.08056e-27	82.4714	105.864	6.13213e-28	1.22333e-29
725	-1.25924e-27	1.38644e-27	95.4153	103.916	7.79118e-28	7.90681e-29
730	-1.66137e-27	1.84849e-27	108.813	100.775	1.02194e-27	1.88565e-28
735	-2.2827e-27	2.56596e-27	122.584	96.3446	1.38627e-27	3.74599e-28
740	-3.27299e-27	3.71617e-27	136.637	90.5317	1.9482e-27	7.01212e-28
745	-4.90785e-27	5.62728e-27	150.868	83.2462	2.84149e-27	1.29348e-27
750	-7.71394e-27	8.92999e-27	165.161	74.4024	4.30861e-27	2.40426e-27
755	-1.27391e-26	1.48866e-26	179.385	63.9206	6.80341e-27	4.56386e-27
760	-2.21598e-26	2.61355e-26	193.399	51.7282	1.12044e-26	8.92909e-27
765	-4.07107e-26	4.84515e-26	207.046	37.7615	1.92715e-26	1.81321e-26
770	-7.9209e-26	9.51121e-26	220.159	21.9665	3.46546e-26	3.84379e-26
775	-1.63694e-25	1.98286e-25	232.556	4.30144	6.51861e-26	8.54933e-26
780	-3.60427e-25	4.40366e-25	244.045	-15.2624	1.2822e-25	2.00434e-25
785	-8.48271e-25	1.04522e-24	254.42	-36.7387	2.63256e-25	4.97486e-25
790	-2.14121e-24	2.66046e-24	263.465	-60.124	5.61641e-25	1.31284e-24
795	-5.8176e-24	7.2881e-24	270.955	-85.3968	1.23288e-24	3.69907e-24
800	-1.70774e-23	2.15683e-23	276.654	-112.515	2.72444e-24	1.11755e-23
805	-5.43761e-23	6.9228e-23	280.322	-141.415	5.73584e-24	3.63577e-23
810	-1.88586e-22	2.42002e-22	281.707	-172.009	9.45423e-24	1.27933e-22
815	-7.1552e-22	9.25393e-22	280.558	-204.183	-4.39845e-24	4.89081e-22
820	-2.9836e-21	3.88869e-21	276.619	-237.799	-1.87873e-22	2.04076e-21
825	-1.37393e-20	1.80447e-20	269.634	-272.688	-1.64786e-21	9.33873e-21
830	-7.02263e-20	9.29334e-20	259.349	-308.652	-1.24059e-20	4.70978e-20
835	-4.00557e-19	5.34062e-19	245.515	-345.462	-9.32184e-20	2.63107e-19
840	-2.56386e-18	3.44389e-18	227.89	-382.856	-7.37713e-19	1.63661e-18
845	-1.85249e-17	2.50675e-17	206.243	-420.54	-6.32249e-18	1.13965e-17
850	-1.52035e-16	2.07238e-16	180.357	-458.187	-5.9752e-17	8.93262e-17
855	-1.42656e-15	1.95868e-15	150.033	-495.433	-6.31263e-16	7.92467e-16
860	-1.54089e-14	2.13095e-14	115.092	-531.883	-7.5412e-15	8.00174e-15
865	-1.92985e-13	2.68799e-13	75.3809	-567.106	-1.02928e-13	9.24588e-14
870	-2.82381e-12	3.96119e-12	30.7765	-600.638	-1.62088e-12	1.22883e-12
875	-4.86599e-11	6.87426e-11	-18.8117	-631.982	-2.97335e-11	1.88686e-11
880	-9.95789e-10	1.41668e-09	-73.4362	-660.609	-6.41471e-10	3.35776e-10
885	-2.44146e-08	3.49773e-08	-133.107	-685.962	-1.64345e-08	6.92835e-09
890	-7.2384e-07	1.04423e-06	-197.787	-707.455	-5.05006e-07	1.64933e-07
895	-2.62042e-05	3.80653e-05	-267.387	-724.478	-1.88033e-05	4.4496e-06
900	-0.00117026	0.00171171	-341.764	-736.398	-0.000857375	0.000128731
905	-0.0651701	0.095979	-420.711	-742.565	-0.0484033	0.00318364
910	-4.57683	6.78674	-503.921	-742.262	-3.42213	-0.0605582
915	-315.825	471.533	-344.418	-436.821	-236.086	-23.9439
920	-12.0295	20.8788	553.203	549.491	-10.0026	-1.20779
925	59.8517	41.2288	622.066	525.776	-8.60835	29.1434
930	265.825	180.606	-453	-297.505	-48.2573	125.41
935	7.37405	-1.04726	-604.052	-334.371	0.872522	2.98947
940	79.9213	-114.198	-638.589	-289.527	49.5553	30.6744
945	124.213	-179.376	475.001	147.044	73.3992	54.1766
950	0.388515	-7.42434	570.244	129.495	3.06424	0.522899
955	-49.6192	-35.8335	602.881	86.7974	18.8628	-17.295
960	-341.85	-243.798	-43.1073	11.4853	138.535	-107.842
965	-28.4689	-18.9389	-463.088	31.3339	11.7396	-8.15977
970	-6.23975	5.77135	-484.168	71.9973	-0.994092	-3.41201
975	-45.3916	61.1672	-490.634	113.707	-11.8993	-29.5418
980	-205.454	279.451	-36.8182	-1.31549	-42.972	-138.513
985	-32.1877	45.1597	314.989	-152.967	-5.2639	-22.5823
990	-0.386537	5.6239	322.095	-189.312	-1.50592	-1.81323
995	11.2986	9.22271	321.093	-225.315	-6.09796	-0.0575275
1000	60.9376	46.9968	306.372	-253.631	-32.1016	-2.19735
1005	209.397	160.136	105.751	-90.5737	-108.971	-16.5598
1010	77.3114	58.231	-130.392	180.286	-39.4033	-9.22731
1015	13.1443	8.49458	-134.526	218.216	-6.34869	-1.58575
1020	3.70137	-0.916584	-122.845	240.439	-1.41037	0.743557
1025	5.39399	-6.04607	-108.273	262.138	-1.83554	2.84749
1030	15.0575	-18.3012	-90.6778	281.977	-5.75064	8.06992
1035	45.7144	-56.1876	-67.6925	285.405	-19.5158	23.1609
1040	108.162	-134.055	-32.051	170.325	-50.7872	51.066
1045	81.9035	-102.625	-11.5408	-70.2891	-41.7442	35.6574
1050	26.2853	-33.9423	-20.7886	-136.422	-14.451	10.6477
1055	6.67586	-9.91243	-33.8528	-147.03	-4.08224	2.88178
1060	0.929288	-3.36659	-47.9398	-151.631	-0.962086	1.09856
1065	-0.995044	-1.98709	-63.0769	-154.831	-0.0670619	0.926776
1070	-2.16534	-2.25313	-79.2124	-156.836	0.185565	1.29337
1075	-3.66245	-3.40925	-96.2476	-157.494	0.233024	2.07913
1080	-6.25875	-5.68737	-113.993	-156.556	0.131051	3.53357
1085	-11.1712	-10.0399	-131.948	-153.535	-0.276136	6.27405
1090	-20.8051	-18.5273	-148.425	-147.152	-1.46345	11.5561
1095	-39.3614	-34.7419	-157.174	-133.516	-4.53526	21.4781
1100	-68.3608	-59.7982	-138.243	-102.815	-10.8662	36.3879
1105	-85.0924	-73.7082	-67.85	-51.0105	-17.1043	43.8536
1110	-63.5175	-54.318	7.097	-12.1166	-15.2654	31.4344
1115	-34.312	-28.7298	40.3137	-1.48291	-9.43071	16.1614
1120	-16.6652	-13.4165	50.9909	-2.47636	-5.01785	7.40575
1125	-7.92767	-5.91625	55.2036	-6.44798	-2.48773	3.30424
1130	-3.81902	-2.45549	57.7153	-11.3438	-1.16723	1.49717
1135	-1.91596	-0.908109	59.5978	-16.7623	-0.51506	0.721566
1140	-1.03634	-0.23803	61.0408	-22.6191	-0.209098	0.39236
1145	-0.625988	0.0394868	62.0405	-28.8851	-0.0743452	0.251502
1150	-0.429854	0.146258	62.5524	-35.5383	-0.0206522	0.188724
1155	-0.332097	0.18176	62.5226	-42.5542	-0.00359774	0.158253
1160	-0.280682	0.189638	61.8949	-49.9036	-0.00224724	0.141617
1165	-0.252449	0.188593	60.6125	-57.5513	-0.00724102	0.131558
1170	-0.237192	0.186466	58.6186	-65.4559	-0.0147152	0.125291
1175	-0.230537	0.186561	55.8575	-73.569	-0.0233376	0.121786
1180	-0.230816	0.190449	52.2747	-81.8354	-0.0329355	0.120708
1185	-0.237775	0.199213	47.8178	-90.1926	-0.043913	0.122041
1190	-0.252095	0.214073	42.4373	-98.5705	-0.0570564	0.125964
1195	-0.275353	0.236774	36.0873	-106.892	-0.0735508	0.132841
1200	-0.310252	0.270002	28.7263	-115.07	-0.0951435	0.143251
1205	-0.36115	0.317956	20.318	-123.014	-0.124475	0.15806
1210	-0.435021	0.387316	10.8324	-130.623	-0.165658	0.178517
1215	-0.543154	0.488896	0.246603	-137.787	-0.225309	0.206397
1220	-0.704221	0.640639	-11.4539	-144.393	-0.314379	0.24417
1225	-0.949918	0.873137	-24.2738	-150.315	-0.45156	0.295178
1230	-1.3357	1.24018	-38.2064	-155.421	-0.669739	0.363659
1235	-1.96179	1.83952	-53.2292	-159.567	-1.02865	0.454205
1240	-3.01573	2.85512	-69.2941	-162.586	-1.64042	0.569343
1245	-4.86085	4.64546	-86.2981	-164.26	-2.72239	0.701572
1250	-8.22286	7.93124	-103.98	-164.225	-4.70778	0.809453
1255	-14.5691	14.18	-121.54	-161.647	-8.46758	0.749182
1260	-26.6928	26.2124	-136.152	-154.146	-15.6422	0.0962363
1265	-48.0835	47.6388	-137.894	-134.784	-28.2197	-2.14761
1270	-72.8588	72.8514	-103.016	-91.2531	-42.5443	-6.77449
1275	-72.0449	72.8085	-30.5324	-34.7863	-41.6089	-10.1441
1280	-45.6082	46.7954	21.7498	-4.76259	-25.9514	-8.54535
1285	-23.1874	24.4124	41.7056	1.46288	-13.0113	-5.37522
1290	-10.8815	12.0073	48.7319	-0.211266	-6.08642	-2.97688
1295	-4.88297	5.87581	52.1699	-3.98529	-2.80558	-1.52746
1300	-2.07767	2.93628	54.5733	-8.52154	-1.31441	-0.730972
1305	-0.800982	1.53706	56.5119	-13.5425	-0.649801	-0.32087
1310	-0.237401	0.867966	58.0744	-18.9851	-0.355725	-0.122563
1315	0.000799428	0.542426	59.24	-24.8262	-0.224258	-0.033869
1320	0.0943896	0.378556	59.9629	-31.0478	-0.163126	0.00105135
1325	0.126049	0.291629	60.1911	-37.6292	-0.132376	0.0110811
1330	0.132788	0.242426	59.8707	-44.5451	-0.115105	0.0103999
1335	0.130761	0.212834	58.9471	-51.7648	-0.104296	0.00557237
1340	0.126816	0.194461	57.3657	-59.2513	-0.0970687	-0.000603592
1345	0.123775	0.183413	55.0722	-66.9614	-0.0922441	-0.00711666
1350	0.12282	0.177924	52.0137	-74.8454	-0.0893415	-0.0137771
1355	0.124551	0.177319	48.1387	-82.8464	-0.0881886	-0.020778
1360	0.129469	0.181583	43.3982	-90.9007	-0.088777	-0.0285238
1365	0.138238	0.191238	37.7463	-98.9372	-0.091221	-0.0375948
1370	0.15187	0.207381	31.1409	-106.877	-0.0957597	-0.0487966
1375	0.171944	0.23188	23.5446	-114.636	-0.102784	-0.0632807
1380	0.200942	0.26774	14.9255	-122.119	-0.112882	-0.0827597
1385	0.242795	0.319752	5.25804	-129.228	-0.126916	-0.109877
1390	0.303837	0.395639	-5.47589	-135.854	-0.146117	-0.148846
1395	0.394513	0.508095	-17.2861	-141.883	-0.172226	-0.206595
1400	0.532502	0.67852	-30.173	-147.195	-0.20765	-0.294862
1405	0.748655	0.944071	-44.1259	-151.662	-0.255584	-0.434146
1410	1.0986	1.37138	-59.1211	-155.148	-0.319882	-0.661416
1415	1.68621	2.08419	-75.117	-157.506	-0.404045	-1.04559
1420	2.71277	3.32083	-92.0416	-158.569	-0.507414	-1.71962
1425	4.58291	5.55749	-109.75	-158.113	-0.613159	-2.94883
1430	8.13617	9.77573	-127.873	-155.743	-0.652463	-5.27775
1435	15.1287	18.0136	-145.209	-150.484	-0.402267	-9.8276
1440	28.9153	34.1234	-157.278	-139.38	0.771019	-18.6855
1445	52.7062	61.6462	-148.343	-114.022	4.17334	-33.6546
1450	73.8353	85.5456	-89.2473	-64.9124	9.62959	-46.2575
1455	62.1022	71.1132	-6.31885	-18.0942	11.1363	-37.8728
1460	35.1838	39.5547	36.8768	-1.71677	7.86805	-20.6892
1465	17.2589	18.7592	50.9625	-1.19251	4.47376	-9.67389
1470	8.22221	8.37613	56.1025	-4.87099	2.2982	-4.33626
1475	3.97246	3.57042	58.9592	-9.72594	1.09292	-1.94757
1480	2.01033	1.41644	61.0716	-15.1636	0.474435	-0.912259
1485	1.10605	0.476573	62.7272	-21.0665	0.176998	-0.471437
1490	0.68474	0.0796581	63.9407	-27.4006	0.0444065	-0.284795
1495	0.483153	-0.080291	64.6698	-34.1439	-0.00803891	-0.20463
1500	0.3824	-0.140087	64.8598	-41.2729	-0.0236261	-0.168634
1505	0.329387	-0.159686	64.4527	-48.7595	-0.0233127	-0.15127
1510	0.30064	-0.164826	63.3897	-56.5698	-0.0166564	-0.142386
1515	0.285923	-0.166363	61.612	-64.6634	-0.00765478	-0.138103
1520	0.280962	-0.168905	59.0613	-72.993	0.00231106	-0.137051
1525	0.284299	-0.174606	55.6806	-81.504	0.0130818	-0.138886
1530	0.296007	-0.184849	51.4146	-90.1347	0.0251193	-0.14374
1535	0.317286	-0.201043	46.211	-98.8154	0.0393108	-0.152055
1540	0.350506	-0.225116	40.0206	-107.469	0.0570019	-0.164587
1545	0.399608	-0.259981	32.7985	-116.009	0.0802009	-0.182488
1550	0.470907	-0.310191	24.5051	-124.344	0.111988	-0.207482
1555	0.574528	-0.383014	15.1067	-132.37	0.157244	-0.242134
1560	0.726974	-0.490308	4.57671	-139.981	0.22396	-0.290285
1565	0.955763	-0.651925	-7.10288	-147.056	0.325621	-0.357736
1570	1.30808	-0.902069	-19.9403	-153.47	0.485702	-0.453317
1575	1.86737	-1.30155	-33.9313	-159.085	0.746364	-0.590541
1580	2.78617	-1.96221	-49.0531	-163.745	1.18581	-0.790014
1585	4.35311	-3.0969	-65.2493	-167.261	1.95393	-1.0825
1590	7.13255	-5.12456	-82.3787	-169.352	3.34698	-1.51092
1595	12.2543	-8.8897	-100.037	-169.462	5.96329	-2.12333
1600	21.9521	-16.076	-116.873	-166.152	10.9943	-2.92496
1605	39.9866	-29.5571	-128.049	-155.138	20.4628	-3.67972
1610	67.8145	-50.5993	-118.383	-125.452	35.2155	-3.3864
1615	86.3679	-65.095	-66.7137	-68.8323	45.2161	-0.640094
1620	68.5698	-52.3381	-1.94181	-17.908	35.9888	2.38968
1625	38.751	-30.16	31.639	1.05412	20.3209	2.93472
1630	19.1289	-15.4007	43.6267	3.38008	10.0351	2.17566
1635	8.96978	-7.67086	48.5523	0.914796	4.7556	1.31814
1640	4.06263	-3.86632	51.5377	-2.92876	2.2376	0.701469
1645	1.76096	-2.02116	53.8832	-7.38966	1.07182	0.327906
1650	0.706057	-1.12443	55.86	-12.3054	0.540859	0.125171
1655	0.235367	-0.682138	57.4912	-17.636	0.300616	0.0257733
1660	0.0330162	-0.457298	58.7424	-23.3641	0.190961	-0.0168689
1665	-0.04897	-0.337385	59.5656	-29.474	0.13918	-0.0307983
1670	-0.0786747	-0.26927	59.9086	-35.9466	0.113003	-0.0314395
1675	-0.0868009	-0.227889	59.7178	-42.7582	0.0984185	-0.0266531
1680	-0.0868762	-0.201349	58.9389	-49.8794	0.0894543	-0.0201294
1685	-0.084703	-0.183933	57.5174	-57.2752	0.0836016	-0.0134069
1690	-0.0827055	-0.172856	55.3992	-64.9038	0.0798177	-0.00697619
1695	-0.0818967	-0.166778	52.5312	-72.7172	0.0776831	-0.000841071
